species,gene_id,n_samples,n_unique_exons,n_shifts,modal_exon,modal_fraction,shift_type
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g23726.t1,33,3,18,112924,0.5151515151515151,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g23727.t1,4,4,3,112926,0.25,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g23728.t1,4,2,1,112930,0.5,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g23760.t1,39,1,0,113016,1,No shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g23767.t1,5,1,0,207661,1,No shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g2377.t1,36,3,8,96847,0.8888888888888888,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g23770.t1,39,6,27,207679,0.46153846153846156,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g23774.t1,32,4,10,76158,0.78125,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g2378.t1,39,3,10,96850,0.7435897435897436,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g23790.t1,39,7,30,76260,0.4358974358974359,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g23806.t2,39,3,11,76398,0.7692307692307693,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g23807.t1,39,2,6,76408,0.8461538461538461,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g23831.t2,38,5,19,76500,0.6578947368421053,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g23836.t1,23,7,13,76547,0.5652173913043478,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g23839.t1,39,2,2,76603,0.8974358974358975,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g23851.t1,39,3,19,76693,0.6410256410256411,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g23859.t2,27,6,16,76740,0.4444444444444444,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g23863.t1,31,2,6,76799,0.9032258064516129,Rare shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g23867.t1,4,2,1,76816,0.75,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g23872.t1,37,7,18,76844,0.6756756756756757,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g23874.t1,39,7,24,76851,0.5384615384615384,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g23876.t1,39,8,25,76876,0.5641025641025641,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g23878.t1,37,10,25,76909,0.5405405405405406,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g23886.t1a,38,9,32,76965,0.2631578947368421,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g23886.t1b,36,13,23,76937,0.4722222222222222,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g2389.t1,8,3,5,96908,0.5,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g23894.t1,39,3,12,77091,0.8461538461538461,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g23895.t1,39,4,15,77096,0.7692307692307693,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g23896.t1,37,3,13,77098,0.5945945945945946,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g23898.t1,38,1,0,77125,1,No shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g23927.t1,37,5,26,77393,0.5405405405405406,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g23938.t1a,39,2,6,77469,0.9230769230769231,Rare shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g23938.t1b,39,11,30,77443,0.41025641025641024,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g23940.t1,7,2,1,77476,0.5714285714285714,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g23941.t1,35,7,24,77479,0.4,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g23944.t1,39,4,18,77514,0.6923076923076923,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g23948.t1,10,2,1,77533,0.9,Rare shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g23952.t1,20,3,11,77546,0.55,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g23957.t1,5,1,0,77577,1,No shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g23958.t1,18,4,8,77578,0.7777777777777778,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g2396.t1,10,3,5,96951,0.6,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g23961.t1,17,4,12,77594,0.35294117647058826,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g23973.t1,28,2,4,77644,0.9285714285714286,Rare shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g23978.t1,39,2,8,77662,0.8461538461538461,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g23980.t3,39,6,18,77700,0.6923076923076923,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g23987.t2,39,1,0,77765,1,No shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g23991.t1,31,2,16,77800,0.6129032258064516,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g23994.t1,10,2,1,77805,0.9,Rare shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g23997.t1,5,1,0,77810,1,No shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g23998.t1,38,6,22,77817,0.2894736842105263,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24007.t1,9,3,3,77832,0.7777777777777778,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24009.t1,34,7,23,77841,0.29411764705882354,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24012.t1,39,2,10,77872,0.8205128205128205,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24014.t1,39,3,11,77879,0.8205128205128205,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24020.t1,35,3,23,77941,0.45714285714285713,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24025.t1,32,4,21,77964,0.40625,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24047.t1,18,3,11,78120,0.6111111111111112,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24057.t1,39,4,24,78176,0.48717948717948717,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24062.t1,39,8,29,78220,0.5128205128205128,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24077.t1,38,4,20,78318,0.5526315789473685,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24079.t3,39,5,12,78343,0.7948717948717948,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24084.t1,38,2,18,78357,0.7105263157894737,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24094.t1,39,4,21,78444,0.6153846153846154,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24096.t1,9,4,7,78485,0.4444444444444444,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24097.t1,9,3,5,78495,0.5555555555555556,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24114.t1,15,2,2,78581,0.8666666666666667,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24115.t1,11,3,7,78585,0.45454545454545453,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24133.t1,38,3,6,78674,0.9210526315789473,Rare shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24149.t1,11,3,5,78802,0.45454545454545453,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24166.t1,39,8,19,79025,0.717948717948718,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24209.t1,39,5,15,79176,0.7435897435897436,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24210.t1,39,12,33,79198,0.2564102564102564,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g2423.t1,33,2,2,97105,0.9696969696969697,Rare shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24238.t1,6,2,1,79380,0.8333333333333334,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g2424.t1,39,4,26,97106,0.5128205128205128,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24243.t1,38,2,11,79431,0.8421052631578947,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24250.t1,37,2,14,79441,0.8108108108108109,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24255.t1,14,2,2,79474,0.7142857142857143,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24272.t1,4,1,0,79572,1,No shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24279.t1,36,3,7,79600,0.8333333333333334,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24280.t1,22,3,15,79606,0.45454545454545453,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24284.t1,39,3,14,79619,0.717948717948718,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24287.t1,39,3,23,79666,0.358974358974359,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24291.t1,39,4,19,79687,0.5641025641025641,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g2431.t1,19,4,9,97149,0.631578947368421,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24314.t1,19,2,2,79785,0.9473684210526315,Rare shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24318.t1,36,3,14,79794,0.75,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24321.t1,35,12,30,79852,0.2,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24325.t1,36,8,21,79879,0.3888888888888889,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24342.t1,31,3,11,79986,0.6451612903225806,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24350.t1,28,4,13,80015,0.5,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24359.t1,15,4,9,80067,0.4,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24363.t1,14,4,7,80085,0.7142857142857143,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24371.t1,39,2,10,80212,0.8461538461538461,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24372.t2,34,2,7,80213,0.8823529411764706,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24376.t1,30,5,18,80222,0.3,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24379.t1,24,2,7,80239,0.5416666666666666,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24389.t1,39,1,0,80279,1,No shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g2439.t1,33,4,10,97200,0.696969696969697,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g2440.t1,39,4,21,97206,0.4358974358974359,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24400.t2a,39,5,21,80346,0.4358974358974359,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24400.t2b,37,3,18,80341,0.6486486486486487,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24407.t2,38,9,30,80426,0.2631578947368421,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24410.t3a,39,5,27,80462,0.46153846153846156,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24410.t3b,39,4,16,80471,0.6923076923076923,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24411.t1,39,8,16,80483,0.7692307692307693,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g2442.t1,28,1,0,97209,1,No shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24426.t1,38,4,28,80595,0.4473684210526316,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24439.t1,38,8,29,80668,0.3684210526315789,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24454.t1,35,3,12,80722,0.6857142857142857,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24459.t1,38,5,23,80747,0.47368421052631576,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24462.t1,39,3,9,80759,0.8461538461538461,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24464.t2,39,8,32,80764,0.2564102564102564,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24476.t1b,39,3,9,80850,0.7692307692307693,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24481.t1a,39,4,28,80947,0.4358974358974359,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24481.t1b,39,4,29,80944,0.358974358974359,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24487.t1,36,3,5,80976,0.8611111111111112,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24503.t1,39,7,28,81073,0.41025641025641024,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24505.t2,39,6,24,81094,0.41025641025641024,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24507.t2,39,4,14,81096,0.8205128205128205,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24511.t1,11,4,6,81122,0.45454545454545453,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24512.t1,31,10,24,81141,0.3225806451612903,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24514.t1,35,2,16,81153,0.7714285714285715,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24518.t1,11,5,10,81178,0.36363636363636365,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g2452.t1,39,7,30,97312,0.3076923076923077,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24525.t2,39,3,13,81210,0.7435897435897436,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24530.t1,26,4,14,81286,0.46153846153846156,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24535.t1,18,5,11,81302,0.5,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24538.t1,18,4,13,81310,0.5,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24545.t1,18,7,13,81340,0.3333333333333333,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24548.t1,36,8,26,81374,0.5277777777777778,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24569.t1,37,5,10,81488,0.8378378378378378,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g2457.t1,38,7,28,97355,0.5,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24572.t1,31,4,16,81501,0.5161290322580645,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24574.t1,39,6,32,81507,0.358974358974359,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24596.t1,38,4,18,81670,0.5789473684210527,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24597.t1,22,1,0,81675,1,No shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24599.t1,39,2,2,81686,0.9743589743589743,Rare shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24602.t1,39,2,17,81700,0.5641025641025641,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24607.t1,35,11,27,81720,0.45714285714285713,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24612.t1,39,5,8,81804,0.8717948717948718,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24621.t1,38,8,29,81856,0.2894736842105263,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24628.t2,39,8,21,81960,0.46153846153846156,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24631.t1,16,3,11,81972,0.4375,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24633.t1,39,5,25,81982,0.38461538461538464,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24636.t1,39,3,4,81998,0.9487179487179487,Rare shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24637.t1,34,2,12,82000,0.8235294117647058,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24645.t1,37,12,31,82047,0.2702702702702703,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24653.t1,38,3,22,82083,0.5,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24654.t1,22,4,18,82085,0.36363636363636365,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24690.t1,21,1,0,82324,1,No shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24722.t1,39,2,21,82543,0.5897435897435898,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24728.t1,39,6,18,82579,0.717948717948718,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24733.t1,39,6,30,82604,0.358974358974359,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24739.t1,26,4,17,82709,0.46153846153846156,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g2474.t1,39,5,23,97390,0.4358974358974359,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24753.t1,9,2,5,82762,0.5555555555555556,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24761.t1,39,8,15,82858,0.7435897435897436,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24763.t1a,4,2,1,82869,0.75,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24763.t1c,18,6,12,82881,0.4444444444444444,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24763.t1d,33,7,30,82890,0.24242424242424243,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24767.t1,37,11,29,82918,0.2702702702702703,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24772.t1,39,4,26,82941,0.46153846153846156,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24789.t1,17,3,10,83052,0.35294117647058826,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g2479.t1,39,2,9,97405,0.8461538461538461,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24793.t1,32,2,8,83058,0.71875,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24794.t1,13,2,3,83062,0.7692307692307693,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24812.t1,26,4,15,83101,0.5384615384615384,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24815.t1,38,3,21,83112,0.5526315789473685,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24824.t1,4,2,2,83124,0.75,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24828.t1,16,2,6,83136,0.5,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24829.t1,39,9,28,83139,0.38461538461538464,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24853.t1,19,2,2,83208,0.9473684210526315,Rare shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24858.t1,34,2,10,83219,0.7647058823529411,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24874.t1,9,3,7,83246,0.4444444444444444,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24875.t1b,39,5,18,83274,0.6410256410256411,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24876.t1,22,2,5,83276,0.8636363636363636,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24877.t2,39,5,18,83277,0.717948717948718,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24878.t1,33,6,27,83287,0.30303030303030304,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24890.t1,39,3,15,83372,0.7948717948717948,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24915.t1,39,6,19,83549,0.717948717948718,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24937.t1a,38,2,2,195746,0.9736842105263158,Rare shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24937.t1b,39,6,32,195739,0.28205128205128205,Robust shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g2494.t1,39,3,10,97492,0.8461538461538461,Minor shift
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24940.t1,39,5,26,195764,0.5128205128205128,Robust shift
