gene_id,n_samples,n_unique_exons,n_shifts,shift_type,TP1_predom_exon,TP2_predom_exon,TP3_predom_exon,TP4_predom_exon,TP1_mean_frac,TP2_mean_frac,TP3_mean_frac,TP4_mean_frac
gene-Pocillopora_meandrina_HIv1___RNAseq.g20486.t1,18,2,5,Minor shift,27782/27783,27783/27782,27783/27782,27783,0.818,0.825,0.826,0.724
gene-Pocillopora_meandrina_HIv1___RNAseq.g20577.t1,16,2,5,Minor shift,206270/206269,206269/206270,206269,206269,0.719,0.701,0.743,0.85
gene-Pocillopora_meandrina_HIv1___RNAseq.g20580.t1,10,2,5,Minor shift,206281,206281/206280,206281/206280,206281,0.878,0.813,0.884,1
gene-Pocillopora_meandrina_HIv1___RNAseq.g20593.t1,33,2,5,Robust shift,206323/206325,206323/206325,206323/206325,206323/206325,0.905,0.84,0.86,0.86
gene-Pocillopora_meandrina_HIv1___RNAseq.g21536.t1,11,2,5,Minor shift,5186/5185,5186/5185,5185/5186,5186/5185,0.759,0.736,0.687,0.875
gene-Pocillopora_meandrina_HIv1___RNAseq.g21603.t1,14,2,5,Minor shift,5599/5600,5599/5600,5599/5600,5600,0.784,0.663,0.635,0.881
gene-Pocillopora_meandrina_HIv1___RNAseq.g22687.t1,8,2,5,Robust shift,13266/13267,13267,13266,13267/13266,0.675,1,0.827,0.726
gene-Pocillopora_meandrina_HIv1___RNAseq.g2281.t1,32,2,5,Minor shift,88234/88235,88235,88235/88234,88235,0.696,0.786,0.779,0.631
gene-Pocillopora_meandrina_HIv1___RNAseq.g22965.t1,12,2,5,Minor shift,58626/58625,58626/58625,58626/58625,58625,0.842,0.911,0.919,0.893
gene-Pocillopora_meandrina_HIv1___RNAseq.g23595.t1,39,2,5,Minor shift,63327/63328,63327/63328,63327/63328,63327/63328,0.58,0.571,0.566,0.571
gene-Pocillopora_meandrina_HIv1___RNAseq.g23714.t1,39,2,5,Minor shift,64186/64187,64186,64186/64187,64187/64186,0.257,0.278,0.294,0.247
gene-Pocillopora_meandrina_HIv1___RNAseq.g24184.t1,10,2,5,Robust shift,52309/52310,52310/52309,52309,52310/52309,0.978,1,0.685,0.813
gene-Pocillopora_meandrina_HIv1___RNAseq.g24545.t1,12,2,5,Robust shift,54599/54600,54599,54599/54600,54600,0.869,0.987,0.908,0.78
gene-Pocillopora_meandrina_HIv1___RNAseq.g25294.t1,17,2,5,Minor shift,200802,200802/200803,200803/200802,200802,0.84,0.717,0.808,0.956
gene-Pocillopora_meandrina_HIv1___RNAseq.g26101.t1,12,2,5,Minor shift,118271,118271,118270/118271,118271,0.83,1,0.884,1
gene-Pocillopora_meandrina_HIv1___RNAseq.g26395.t1,18,2,5,Minor shift,120488/120489,120489,120489/120488,120489,0.72,0.924,0.795,0.9
gene-Pocillopora_meandrina_HIv1___RNAseq.g26596.t1,14,2,5,Robust shift,121942/121941,121942/121941,121942/121941,121941/121942,0.955,0.935,0.9,0.972
gene-Pocillopora_meandrina_HIv1___RNAseq.g26696.t1,20,2,5,Minor shift,67509/67508,67508/67509,67508/67509,67508,0.768,0.901,0.696,0.923
gene-Pocillopora_meandrina_HIv1___RNAseq.g26758.t1,8,2,5,Minor shift,67776/67777,67777/67776,67777,67777,0.947,0.912,1,0.892
gene-Pocillopora_meandrina_HIv1___RNAseq.g26769.t1,13,2,5,Minor shift,67811/67810,67810/67811,67811/67810,67810,0.848,0.784,0.756,0.53
gene-Pocillopora_meandrina_HIv1___RNAseq.g27227.t1,33,2,5,Minor shift,70263/70266,70263,70263/70266,70263/70266,0.865,0.932,0.878,0.829
gene-Pocillopora_meandrina_HIv1___RNAseq.g27246.t1,11,2,5,Minor shift,70372,70372/70373,70373,70373,0.783,0.879,1,0.923
gene-Pocillopora_meandrina_HIv1___RNAseq.g27350.t1,27,2,5,Minor shift,70701,70701/70700,70701/70700,70701/70700,0.805,0.808,0.692,0.734
gene-Pocillopora_meandrina_HIv1___RNAseq.g27466.t1,12,2,5,Minor shift,71668,71668/71669,71668,71669/71668,1,0.903,0.946,0.897
gene-Pocillopora_meandrina_HIv1___RNAseq.g27990.t1,14,2,5,Minor shift,75178/75179,75178/75179,75178/75179,75179,0.879,0.853,0.95,1
gene-Pocillopora_meandrina_HIv1___RNAseq.g28074.t1b,11,2,5,Robust shift,75818/75819,75819/75818,75818/75819,75819,0.78,0.833,0.95,0.712
gene-Pocillopora_meandrina_HIv1___RNAseq.g28170.t1,28,2,5,Robust shift,138418/138419,138418/138419,138418/138419,138418/138419,0.811,0.781,0.875,0.764
gene-Pocillopora_meandrina_HIv1___RNAseq.g28508.t1,23,2,5,Minor shift,141059,141058/141059,141059/141058,141059/141058,0.842,0.817,0.712,0.748
gene-Pocillopora_meandrina_HIv1___RNAseq.g28595.t1,7,2,5,Robust shift,141645,141645,141646,141645/141646,1,0.656,0.803,0.778
gene-Pocillopora_meandrina_HIv1___RNAseq.g286.t1,14,2,5,Minor shift,148474,148474/148475,148474/148475,148475/148474,0.926,0.854,0.895,0.912
gene-Pocillopora_meandrina_HIv1___RNAseq.g28891.t1,10,2,5,Minor shift,132909,132908/132909,NA,132908/132909,0.863,0.832,NA,0.84
gene-Pocillopora_meandrina_HIv1___RNAseq.g29261.t1,18,2,5,Robust shift,135615/135614,135615/135614,135615/135614,135614/135615,0.819,0.591,0.883,0.694
gene-Pocillopora_meandrina_HIv1___RNAseq.g29417.t1,39,2,5,Minor shift,136655/136649,136649/136655,136649/136655,136649/136655,0.171,0.154,0.162,0.168
gene-Pocillopora_meandrina_HIv1___RNAseq.g29832.t1,39,2,5,Minor shift,197035/197043,197035/197043,197035/197043,197035/197043,0.158,0.17,0.158,0.172
gene-Pocillopora_meandrina_HIv1___RNAseq.g29840.t1,13,2,5,Minor shift,197089,197090,197090/197089,197090/197089,0.727,0.731,0.773,0.938
gene-Pocillopora_meandrina_HIv1___RNAseq.g29954.t1,17,2,5,Minor shift,208049,208049/208048,208049/208048,208048/208049,1,0.971,0.941,0.937
gene-Pocillopora_meandrina_HIv1___RNAseq.g30153.t1,31,2,5,Minor shift,185433/185434,185434/185433,185433/185434,185433/185434,0.741,0.845,0.862,0.815
gene-Pocillopora_meandrina_HIv1___RNAseq.g30337.t1b,35,2,5,Minor shift,186681,186681/186682,186681/186682,186681/186682,0.819,0.828,0.817,0.758
gene-Pocillopora_meandrina_HIv1___RNAseq.g3373.t1,11,2,5,Minor shift,113381/113380,113380,113380/113381,113380,0.616,1,0.737,0.997
gene-Pocillopora_meandrina_HIv1___RNAseq.g3417.t1,36,2,5,Minor shift,113562/113563,113562,113562,113562/113563,0.722,0.714,0.765,0.738
gene-Pocillopora_meandrina_HIv1___RNAseq.g3575.t1,12,2,5,Robust shift,114520,114521,114521/114520,114520/114521,0.764,0.836,0.838,0.974
gene-Pocillopora_meandrina_HIv1___RNAseq.g3874.t1,31,2,5,Minor shift,116395/116394,116395/116394,116394,116394,0.864,0.858,0.835,0.887
gene-Pocillopora_meandrina_HIv1___RNAseq.g4029.t1,11,2,5,Robust shift,198777/198778,198777,198777/198778,198778/198777,0.866,0.51,0.763,0.72
gene-Pocillopora_meandrina_HIv1___RNAseq.g4040.t1,17,2,5,Robust shift,198845/198844,198845,198844/198845,198845/198844,0.755,0.763,0.736,0.783
gene-Pocillopora_meandrina_HIv1___RNAseq.g4361.t1,10,2,5,Minor shift,124422,124421/124422,124422/124421,124422,1,0.733,0.72,0.898
gene-Pocillopora_meandrina_HIv1___RNAseq.g4484.t1,19,2,5,Minor shift,125373,125372/125373,125373,125373/125372,0.839,0.898,0.895,0.685
gene-Pocillopora_meandrina_HIv1___RNAseq.g5271.t1,39,2,5,Minor shift,77722/77721,77722/77721,77722/77721,77722/77721,0.669,0.592,0.63,0.612
gene-Pocillopora_meandrina_HIv1___RNAseq.g6304.t1,31,2,5,Minor shift,199701/199700,199701/199700,199701/199700,199700/199701,0.591,0.586,0.694,0.584
gene-Pocillopora_meandrina_HIv1___RNAseq.g6319.t2,18,2,5,Minor shift,199783,199783/199782,199782/199783,199783/199782,0.831,0.868,0.908,0.911
gene-Pocillopora_meandrina_HIv1___RNAseq.g7178.t1,17,2,5,Minor shift,34113/34112,34112/34113,34113,34113/34112,0.715,0.774,0.83,0.748
gene-Pocillopora_meandrina_HIv1___RNAseq.g7288.t1,12,2,5,Minor shift,35273/35274,35273/35274,35273,35274,0.708,0.702,0.732,1
gene-Pocillopora_meandrina_HIv1___RNAseq.g7659.t1,14,2,5,Minor shift,38098/38097,38097/38098,38098/38097,38098,0.873,0.828,0.718,0.922
gene-Pocillopora_meandrina_HIv1___RNAseq.g7676.t1,35,2,5,Minor shift,38165/38164,38164/38165,38164/38165,38164,0.842,0.843,0.793,0.895
gene-Pocillopora_meandrina_HIv1___RNAseq.g8123.t1,39,2,5,Minor shift,100158/100159,100158/100159,100158/100159,100158/100159,0.591,0.645,0.628,0.598
gene-Pocillopora_meandrina_HIv1___RNAseq.g8280.t1,27,2,5,Minor shift,101436/101435,101436/101435,101436/101435,101435/101436,0.785,0.857,0.862,0.87
gene-Pocillopora_meandrina_HIv1___RNAseq.g853.t1,9,2,5,Robust shift,172031,172031/172029,172029,172029/172031,0.906,0.639,1,0.708
gene-Pocillopora_meandrina_HIv1___RNAseq.g9344.t1,39,2,5,Minor shift,189562/189561,189562,189562,189562/189561,0.299,0.305,0.311,0.283
gene-Pocillopora_meandrina_HIv1___RNAseq.g9357.t1,7,2,5,Robust shift,189653/189652,189653/189652,189652,NA,0.869,0.789,1,NA
gene-Pocillopora_meandrina_HIv1___RNAseq.g9818.t1,16,2,5,Minor shift,110366/110365,110366/110365,110366,110365,0.878,0.797,0.531,0.833
gene-Pocillopora_meandrina_HIv1___RNAseq.g9916.t1,15,2,5,Robust shift,111207/111206,111207/111206,111206/111207,111206,0.799,0.802,0.808,0.601
gene-Pocillopora_meandrina_HIv1___TS.g10498.t1,34,2,5,Minor shift,43899/43901,43899/43901,43899/43901,43901/43899,0.66,0.768,0.784,0.778
gene-Pocillopora_meandrina_HIv1___TS.g10779.t1,11,2,5,Minor shift,46411/46409,46409/46411,46409,46409/46411,0.912,0.704,1,0.978
gene-Pocillopora_meandrina_HIv1___TS.g11.t1,13,2,5,Minor shift,190252/190253,190253/190252,190253/190252,190252,0.821,0.822,0.78,1
gene-Pocillopora_meandrina_HIv1___TS.g11192.t1,15,2,5,Minor shift,49563/49564,49564/49563,49564,49564,0.787,0.833,0.889,0.787
gene-Pocillopora_meandrina_HIv1___TS.g12195.t1b,12,2,5,Robust shift,52530/52529,52530/52529,52530/52529,52530/52529,0.657,0.611,0.848,0.683
gene-Pocillopora_meandrina_HIv1___TS.g13244.t1,10,2,5,Minor shift,151906/151905,151906,151905,151906,0.925,0.848,0.936,1
gene-Pocillopora_meandrina_HIv1___TS.g13382.t1,27,2,5,Minor shift,152762,152762/152763,152762,152762/152763,0.809,0.786,0.758,0.68
gene-Pocillopora_meandrina_HIv1___TS.g13584.t1,29,2,5,Minor shift,154252/154250,154252/154250,154252/154250,154252/154250,0.609,0.708,0.786,0.747
gene-Pocillopora_meandrina_HIv1___TS.g13617.t1,15,2,5,Minor shift,154512/154511,154512,154512/154511,154512/154511,0.734,0.622,0.57,0.772
gene-Pocillopora_meandrina_HIv1___TS.g14550.t1,8,2,5,Minor shift,70186,70185/70186,70186,70185/70186,1,0.884,0.55,1
gene-Pocillopora_meandrina_HIv1___TS.g14653.t1b,20,2,5,Minor shift,70573/70574,70573/70574,70573/70574,70573/70574,0.767,0.83,0.839,0.791
gene-Pocillopora_meandrina_HIv1___TS.g15336.t1,16,2,5,Minor shift,75180/75181,75180/75181,75180/75181,75180,0.897,0.822,0.925,0.78
gene-Pocillopora_meandrina_HIv1___TS.g15666.t1,19,2,5,Minor shift,199763/199764,199763/199764,199763/199764,199763/199764,0.852,0.852,0.909,0.797
gene-Pocillopora_meandrina_HIv1___TS.g16419.t1,19,2,5,Minor shift,62706,62706,62706/62704,62706/62704,0.74,0.84,0.743,0.831
gene-Pocillopora_meandrina_HIv1___TS.g17290.t1,13,2,5,Minor shift,159363/159364,159364/159363,159363,159363/159364,0.76,0.857,0.958,0.678
gene-Pocillopora_meandrina_HIv1___TS.g17698.t1,7,2,5,Robust shift,163942,163942/163943,163942,NA,1,0.855,1,NA
gene-Pocillopora_meandrina_HIv1___TS.g18744.t1,10,2,5,Minor shift,117485,117485/117487,117487,117487/117485,0.887,0.719,0.823,0.917
gene-Pocillopora_meandrina_HIv1___TS.g1915.t1,10,2,5,Robust shift,94045,94045,94047,94047/94045,0.815,0.714,0.749,0.775
gene-Pocillopora_meandrina_HIv1___TS.g21218.t1,15,2,5,Minor shift,145858,145857,145858/145857,145858/145857,0.489,0.704,0.65,0.698
gene-Pocillopora_meandrina_HIv1___TS.g21371.t1,27,2,5,Minor shift,146698,146698,146695/146698,146698/146695,0.687,0.706,0.769,0.833
gene-Pocillopora_meandrina_HIv1___TS.g2287.t1,11,2,5,Robust shift,95985/95986,95985,95985,95986,0.978,0.75,1,0.779
gene-Pocillopora_meandrina_HIv1___TS.g24753.t1,9,2,5,Robust shift,82763/82762,82762/82763,82762/82763,82762,0.812,0.682,0.981,0.942
gene-Pocillopora_meandrina_HIv1___TS.g24876.t1,22,2,5,Minor shift,83275/83276,83276,83276/83275,83275/83276,0.893,0.944,0.893,0.723
gene-Pocillopora_meandrina_HIv1___TS.g25064.t1,15,2,5,Minor shift,196897/196898,196898/196897,196898,196898/196897,0.757,0.72,0.805,0.975
gene-Pocillopora_meandrina_HIv1___TS.g26202.t1,18,2,5,Robust shift,4674/4675,4674/4675,4675/4674,4675/4674,0.812,0.869,0.748,0.749
gene-Pocillopora_meandrina_HIv1___TS.g26850.t1,12,2,5,Robust shift,8338,8338/8339,8339,8338,0.977,0.854,0.891,0.882
gene-Pocillopora_meandrina_HIv1___TS.g2712.t1,13,2,5,Robust shift,98937/98936,98937/98936,98936/98937,98937,0.834,1,0.912,0.698
gene-Pocillopora_meandrina_HIv1___TS.g29129.t1,14,2,5,Minor shift,22287/22286,22287,22287/22286,22287/22286,0.777,0.905,1,0.812
gene-Pocillopora_meandrina_HIv1___TS.g29514.t1,25,2,5,Minor shift,25106/25104,25104/25106,25104/25106,25104/25106,0.723,0.662,0.796,0.815
gene-Pocillopora_meandrina_HIv1___TS.g3483.t1a,17,2,5,Minor shift,167509/167508,167508,167508/167509,167508,0.919,0.924,0.876,0.694
gene-Pocillopora_meandrina_HIv1___TS.g416.t1,29,2,5,Minor shift,30419/30420,30419/30420,30420/30419,30419/30420,0.911,0.85,0.866,0.861
gene-Pocillopora_meandrina_HIv1___TS.g4428.t1,12,2,5,Robust shift,85445/85446,85446,85446/85445,85446/85445,0.875,0.794,0.651,0.571
gene-Pocillopora_meandrina_HIv1___TS.g4751.t1,20,2,5,Minor shift,87938,87938/87939,87938/87939,87938/87939,0.923,0.788,0.552,0.628
gene-Pocillopora_meandrina_HIv1___TS.g5353.t1,33,2,5,Minor shift,171812/171813,171813/171812,171813/171812,171813/171812,0.642,0.551,0.615,0.596
gene-Pocillopora_meandrina_HIv1___TS.g5466.t1,8,2,5,Robust shift,172719/172718,NA,172719,172718/172719,0.832,NA,1,0.991
gene-Pocillopora_meandrina_HIv1___TS.g5562.t1,9,2,5,Minor shift,173433/173432,173433/173432,173433,NA,0.805,0.735,0.79,NA
gene-Pocillopora_meandrina_HIv1___TS.g5878.t1,8,2,5,Minor shift,92479,92478/92479,92479,92478/92479,1,0.884,0.55,1
gene-Pocillopora_meandrina_HIv1___TS.g6320.t1,19,2,5,Minor shift,134409,134408/134409,134408/134409,134409/134408,0.839,0.858,0.801,0.842
gene-Pocillopora_meandrina_HIv1___TS.g7426.t1b,25,2,5,Minor shift,129300/129299,129299,129299,129299/129300,0.747,0.957,0.842,0.815
gene-Pocillopora_meandrina_HIv1___TS.g7463.t1a,19,2,5,Minor shift,129516/129517,129516/129517,129516,129517/129516,1,0.97,0.933,0.922
gene-Pocillopora_meandrina_HIv1___TS.g9758.t1,13,2,5,Minor shift,114530,114530/114529,114530/114529,114530/114529,0.697,0.777,0.795,0.886
gene-Pocillopora_meandrina_HIv1___RNAseq.g17008.t1,7,5,4,Robust shift,164592/164590,164600/164592,164592,164593/164601,0.398,0.391,0.091,0.365
gene-Pocillopora_meandrina_HIv1___RNAseq.g23133.t1,8,5,4,Robust shift,59779/59777,59774/59773,59779/59778,59779,0.841,0.576,1,0.864
gene-Pocillopora_meandrina_HIv1___RNAseq.g24515.t1,6,5,4,Robust shift,54416/54406,54410/54406,54409,54403,0.469,0.38,0.36,0.166
gene-Pocillopora_meandrina_HIv1___TS.g11232.t1,7,5,4,Robust shift,49849/49851,49849/49850,49856,49856/49854,0.397,0.642,0.462,0.514
gene-Pocillopora_meandrina_HIv1___TS.g11539.t1,11,5,4,Robust shift,51483/51488/51484,51483/51488/51486,51488/51485,51483/51488/51484,0.734,0.542,0.908,0.842
gene-Pocillopora_meandrina_HIv1___TS.g13055.t1b,5,5,4,Robust shift,NA,57543,57548/57544/57546,57545,NA,0.881,0.971,0.938
gene-Pocillopora_meandrina_HIv1___TS.g4658.t1,6,5,4,Robust shift,NA,87340,87340,87337/87343/87336/87341,NA,0.368,0.338,0.491
gene-Pocillopora_meandrina_HIv1___RNAseq.g10640.t1,9,4,4,Minor shift,151122/151118/151119,151114/151118,151118,151118,0.741,1,0.838,0.923
gene-Pocillopora_meandrina_HIv1___RNAseq.g11016.t1b,5,4,4,Robust shift,153744,153746/153745/153747,NA,NA,0.897,0.624,NA,NA
gene-Pocillopora_meandrina_HIv1___RNAseq.g13188.t1,5,4,4,Robust shift,95442,95444/95436,95441,95442,0.477,0.626,0.842,0.53
gene-Pocillopora_meandrina_HIv1___RNAseq.g14477.t1,15,4,4,Minor shift,92913/92919/92918,92913/92919/92920,92913/92919,92919/92918,0.696,0.727,0.624,0.602
gene-Pocillopora_meandrina_HIv1___RNAseq.g15389.t1,5,4,4,Robust shift,43474/43469,43476/43475,NA,NA,0.491,0.711,NA,NA
gene-Pocillopora_meandrina_HIv1___RNAseq.g17467.t1,39,4,4,Minor shift,157962/157961,157962/157961,157962/157960,157962/157959,0.616,0.656,0.629,0.638
gene-Pocillopora_meandrina_HIv1___RNAseq.g17857.t1,5,4,4,Robust shift,NA,NA,208193/208192/208190,208196/208190,NA,NA,0.758,0.801
gene-Pocillopora_meandrina_HIv1___RNAseq.g2014.t1,6,4,4,Robust shift,86175,NA,86177/86175,86177/86173/86176,0.411,NA,0.761,0.66
gene-Pocillopora_meandrina_HIv1___RNAseq.g21689.t1,6,4,4,Robust shift,6274/6276,6278/6273/6276,6273,NA,0.771,0.871,0.552,NA
gene-Pocillopora_meandrina_HIv1___RNAseq.g22433.t1,5,4,4,Robust shift,NA,11117,11120,11121/11117/11119,NA,1,0.929,0.799
gene-Pocillopora_meandrina_HIv1___RNAseq.g24610.t1,7,4,4,Robust shift,54965/54962,54966/54964,54966,NA,0.364,0.793,0.441,NA
gene-Pocillopora_meandrina_HIv1___RNAseq.g24830.t1,6,4,4,Robust shift,56249/56242,NA,56241,56242/56251,0.843,NA,0.663,0.777
gene-Pocillopora_meandrina_HIv1___RNAseq.g24873.t1,7,4,4,Robust shift,56605/56596/56600,56600,NA,56596/56597,0.974,0.989,NA,0.431
gene-Pocillopora_meandrina_HIv1___RNAseq.g4470.t1,38,4,4,Minor shift,125300/125302,125300/125306,125300/125306,125300/125303,0.732,0.761,0.848,0.782
gene-Pocillopora_meandrina_HIv1___RNAseq.g604.t1,7,4,4,Robust shift,187836,187837,187841/187837/187836,187838/187836,1,0.479,0.76,0.54
gene-Pocillopora_meandrina_HIv1___RNAseq.g6659.t1,39,4,4,Minor shift,30287/30304,30287/30289,30287/30289,30287/30288,0.392,0.397,0.375,0.461
gene-Pocillopora_meandrina_HIv1___RNAseq.g8883.t1,7,4,4,Robust shift,106224/106223,106223,106224/106222,106225,0.688,0.509,0.67,0.584
gene-Pocillopora_meandrina_HIv1___TS.g16144.t1,14,4,4,Minor shift,60438/60443,60438/60445,60446/60438,60438/60446,0.539,0.721,0.452,0.695
gene-Pocillopora_meandrina_HIv1___TS.g16498.t1,7,4,4,Robust shift,NA,NA,63464/63465,63461/63462/63464,NA,NA,0.708,0.406
gene-Pocillopora_meandrina_HIv1___TS.g17055.t1,26,4,4,Minor shift,158008/158009,158008/158000/158009/158002,158008/158009/158002,158008/158009,0.56,0.542,0.568,0.577
gene-Pocillopora_meandrina_HIv1___TS.g17663.t1,6,4,4,Robust shift,163736,NA,163732/163735,163736/163733,0.65,NA,0.633,0.873
gene-Pocillopora_meandrina_HIv1___TS.g19214.t1b,38,4,4,Minor shift,120826/120824,120827/120824/120825,120827/120824,120824,0.9,0.804,0.902,0.921
gene-Pocillopora_meandrina_HIv1___TS.g20526.t1,13,4,4,Minor shift,105535/105534,105537/105534,105534/105536,105534,0.992,1,0.825,1
gene-Pocillopora_meandrina_HIv1___TS.g22161.t1,11,4,4,Minor shift,127498/127500,127498/127499,127498,127501,0.496,0.508,0.402,0.334
gene-Pocillopora_meandrina_HIv1___TS.g7470.t1,7,4,4,Robust shift,129541/129539,129541/129542,NA,129540/129542,0.88,0.825,NA,0.56
gene-Pocillopora_meandrina_HIv1___TS.g8394.t1,6,4,4,Robust shift,141694/141697,141690/141693,NA,141697/141693,0.643,0.837,NA,0.707
gene-Pocillopora_meandrina_HIv1___TS.g9025.t1,6,4,4,Robust shift,179462/179466,179462,179465,179467/179462,0.804,1,0.613,0.826
gene-Pocillopora_meandrina_HIv1___RNAseq.26632_t,11,3,4,Minor shift,179173/179175,179173/179174,179173,179173/179174,0.667,0.517,0.632,0.608
gene-Pocillopora_meandrina_HIv1___RNAseq.g10646.t1,13,3,4,Minor shift,151167/151166/151165,151167,151167/151165,151167/151165,0.773,0.989,0.695,0.84
gene-Pocillopora_meandrina_HIv1___RNAseq.g10750.t1,9,3,4,Robust shift,152048/152043/152049,152049/152043,152049/152048,152049,0.556,0.594,0.564,0.247
gene-Pocillopora_meandrina_HIv1___RNAseq.g11016.t1c,9,3,4,Robust shift,153741/153740,153740/153741/153742,153740,153740/153741,0.818,0.697,0.506,0.908
gene-Pocillopora_meandrina_HIv1___RNAseq.g11366.t1,6,3,4,Robust shift,129593/129594,129592,129593,129592,0.782,0.739,0.567,0.468
gene-Pocillopora_meandrina_HIv1___RNAseq.g12040.t1a,9,3,4,Minor shift,166695,166698/166700,166700,166698/166700,1,0.884,1,0.9
gene-Pocillopora_meandrina_HIv1___RNAseq.g13325.t1,14,3,4,Robust shift,96222/96217/96221,96222/96217/96221,96222/96217/96221,96222,0.714,0.743,0.642,1
gene-Pocillopora_meandrina_HIv1___RNAseq.g13747.t1,5,3,4,Robust shift,99102,99103/99101,99103,99102,0.406,0.884,0.447,1
gene-Pocillopora_meandrina_HIv1___RNAseq.g1386.t1,10,3,4,Minor shift,182080/182079,NA,182079/182078,182079/182080,0.814,NA,0.776,0.669
gene-Pocillopora_meandrina_HIv1___RNAseq.g1407.t1,11,3,4,Minor shift,182255/182254,182253,182254,182255/182254,0.789,0.861,0.858,0.731
gene-Pocillopora_meandrina_HIv1___RNAseq.g14312.t1,13,3,4,Minor shift,91935/91931/91933,91933/91931,91931,91931,0.909,0.793,0.934,0.986
gene-Pocillopora_meandrina_HIv1___RNAseq.g14396.t1,6,3,4,Minor shift,92418/92421,92420,92420,NA,1,0.616,1,NA
gene-Pocillopora_meandrina_HIv1___RNAseq.g14568.t1,8,3,4,Minor shift,93328/93329,NA,93329/93330,93329,0.407,NA,0.431,0.451
gene-Pocillopora_meandrina_HIv1___RNAseq.g14676.t1,10,3,4,Minor shift,160875/160874,160874,160875,160875/160874/160873,0.817,0.777,1,0.904
gene-Pocillopora_meandrina_HIv1___RNAseq.g14981.t1,7,3,4,Robust shift,NA,201978/201977,201978/201977,201978/201979,NA,0.868,1,0.733
gene-Pocillopora_meandrina_HIv1___RNAseq.g15764.t1,5,3,4,Robust shift,46435,46434/46436,46434/46436,NA,0.5,1,1,NA
gene-Pocillopora_meandrina_HIv1___RNAseq.g15959.t1,8,3,4,Robust shift,48023/48025,48024/48025,48025,48023,0.996,0.933,1,0.88
gene-Pocillopora_meandrina_HIv1___RNAseq.g16227.t1,8,3,4,Robust shift,49886/49885,49886,49885/49886/49887,49885/49887,0.953,0.825,0.802,0.816
gene-Pocillopora_meandrina_HIv1___RNAseq.g16243.t1,10,3,4,Robust shift,49968/49970,49968,49970,49969/49970,0.878,0.68,0.586,0.788
gene-Pocillopora_meandrina_HIv1___RNAseq.g16763.t1,20,3,4,Minor shift,163357/163356/163355,163357/163356,163357,163357,0.789,0.896,0.929,0.933
gene-Pocillopora_meandrina_HIv1___RNAseq.g1733.t3,9,3,4,Robust shift,84225/84224,84225/84224,84225/84224,84224/84221,0.999,0.87,0.787,1
gene-Pocillopora_meandrina_HIv1___RNAseq.g1746.t1,36,3,4,Minor shift,84368/84374,84368/84374,84368/84375,84368/84374,0.764,0.835,0.835,0.793
gene-Pocillopora_meandrina_HIv1___RNAseq.g17544.t1,39,3,4,Minor shift,158514,158514,158514/158513,158514/158512/158513,0.119,0.139,0.121,0.136
gene-Pocillopora_meandrina_HIv1___RNAseq.g18140.t1,8,3,4,Robust shift,145348,145346,145346/145348,145347/145348/145346,0.543,0.805,0.842,0.915
gene-Pocillopora_meandrina_HIv1___RNAseq.g1841.t1,9,3,4,Minor shift,84838,84840/84838,84838,84838/84840/84839,0.835,0.881,0.893,0.822
gene-Pocillopora_meandrina_HIv1___RNAseq.g18515.t1,8,3,4,Robust shift,14576,14577/14576/14579,14576,14576/14579/14577,1,0.55,1,0.846
gene-Pocillopora_meandrina_HIv1___RNAseq.g18975.t1,7,3,4,Robust shift,17921/17920,17919/17921,17919,NA,0.797,0.678,1,NA
